0.738177	0.965386	0.024172
0.458393	0.637458	0.782307
0.511491	0.556607	1.815167
0.598992	0.633257	2.190054
0.541359	0.673362	2.290119
0.250067	0.726581	3.368734
0.965386	0.596498	4.612944
0.034614	0.427234	6.231908
0.532773	0.336642	7.098395
0.432900	0.383026	7.385047
0.034614	0.419748	8.713361
