0.969982	0.640202	0.215560
0.498925	0.722113	2.290119
0.175780	0.969982	2.847469
0.030018	0.858175	3.098873
0.186480	0.738161	3.368734
0.030018	0.632170	3.765293
0.918903	0.030018	6.018207
0.969982	0.064620	6.147668
0.594873	0.318728	7.098395
0.969982	0.296414	7.658143
0.030018	0.240499	9.060785
